archivo,metodo,n_sensores,frecuencia,variables,rmse_T,rmse_p,rmse_tau,rmse_u,rmse_v,rmse_vel,rmse_total,tiempo
nudging_25_obs_20_freq_300_var_pst.pkl,nudging,20,300,pst,0.10903687362366285,0.043613859052245,0.12302854364015205,0.1319871557274509,0.3210925218670801,0.2337617322396887,0.12736025213893715,0.009466409683227539
enkf_25_obs_5_freq_300_var_p.pkl,enkf,5,300,p,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.023110628128051758
nudging_25_obs_5_freq_300_var_p.pkl,nudging,5,300,p,0.09725731312809083,0.0419326637140127,0.12298452931196158,0.13319257173282006,0.24724608586731148,0.23595422252107043,0.1245321821687839,0.0030155181884765625
kf_25_obs_20_freq_150_var_s.pkl,kf,20,150,s,0.09731488045619946,0.04160905355853481,0.12299698241238659,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459637036939952,0.01834869384765625
4dvar_25_obs_5_freq_150_var_p.pkl,4dvar,5,150,p,0.09917217566003465,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12506068306035262,28.421409368515015
4dvar_25_obs_20_freq_150_var_p.pkl,4dvar,20,150,p,0.10797844629518019,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.127262250719139,27.78085207939148
kf_25_obs_10_freq_150_var_s.pkl,kf,10,150,s,0.09731488045619946,0.04160905355853481,0.12299689570544854,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459634869266502,0.005716562271118164
4dvar_25_obs_10_freq_70_var_s.pkl,4dvar,10,70,s,0.11110074188784247,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12804282461730457,27.455547332763672
nudging_25_obs_10_freq_300_var_st.pkl,nudging,10,300,st,0.10025068577953238,0.04160905355853481,0.12299693491506021,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12533030982590115,0.0052204132080078125
4dvar_25_obs_10_freq_150_var_p.pkl,4dvar,10,150,p,0.10057672381423496,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1254118200989027,28.484817266464233
enkf_25_obs_20_freq_150_var_pst.pkl,enkf,20,150,pst,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.06931376457214355
nudging_25_obs_20_freq_300_var_pt.pkl,nudging,20,300,pt,0.10903687362366285,0.043613859052245,0.12302853470174528,0.1319871557274509,0.3210925218670801,0.2337617322396887,0.12736024990433548,0.0071108341217041016
enkf_25_obs_10_freq_300_var_t.pkl,enkf,10,300,t,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.026401519775390625
kf_25_obs_5_freq_150_var_pt.pkl,kf,5,150,pt,0.10359343235402482,0.04304854952572714,0.12297614167956612,0.13118712666281113,0.5173585640851899,0.2976644910185764,0.1418206536444736,0.005397796630859375
enkf_25_obs_5_freq_300_var_s.pkl,enkf,5,300,s,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.0158994197845459
nudging_25_obs_20_freq_70_var_pt.pkl,nudging,20,70,pt,0.10847856789024297,0.04216426205978596,0.12299937788206904,0.13326726587736965,0.07205830750589336,0.23583405927372755,0.12736906677645637,0.0019207000732421875
enkf_25_obs_5_freq_300_var_pt.pkl,enkf,5,300,pt,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.029966354370117188
nudging_25_obs_5_freq_300_var_s.pkl,nudging,5,300,s,0.09731488045619946,0.04160905355853481,0.12299693885611712,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459635948033217,0.0026373863220214844
kf_25_obs_20_freq_150_var_p.pkl,kf,20,150,p,0.09660008556979546,0.047377040393188234,0.12331668637009757,0.12987730022746788,0.50484637775374,0.2911001026191952,0.13959847873806913,0.08798503875732422
4dvar_25_obs_5_freq_150_var_s.pkl,4dvar,5,150,s,0.09917217566003465,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12506068306035262,27.213833332061768
4dvar_25_obs_20_freq_150_var_s.pkl,4dvar,20,150,s,0.10797844629518019,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.127262250719139,27.19814920425415
enkf_25_obs_20_freq_300_var_pst.pkl,enkf,20,300,pst,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.1358623504638672
kf_25_obs_20_freq_300_var_st.pkl,kf,20,300,st,0.11322226830885386,0.04160905355853481,0.12299702847324427,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12857322884777755,0.09808230400085449
kf_25_obs_20_freq_150_var_t.pkl,kf,20,150,t,0.12743379432917057,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1321260877276366,0.022065162658691406
enkf_25_obs_10_freq_300_var_p.pkl,enkf,10,300,p,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.03612685203552246
kf_25_obs_10_freq_300_var_pt.pkl,kf,10,300,pt,0.11044330713166049,0.04613462280661038,0.12297200861144139,0.12755493844542198,0.5418745608402931,0.33264349252319614,0.15304835776822712,0.016756057739257812
enkf_25_obs_20_freq_300_var_s.pkl,enkf,20,300,s,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.04201459884643555
4dvar_25_obs_5_freq_300_var_st.pkl,4dvar,5,300,st,0.10198214088572723,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12576317436677575,28.81258225440979
4dvar_25_obs_20_freq_70_var_s.pkl,4dvar,20,70,s,0.1083926538551751,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1273658026091377,27.27034831047058
4dvar_25_obs_10_freq_150_var_t.pkl,4dvar,10,150,t,0.10057672381423496,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1254118200989027,28.470731258392334
kf_25_obs_5_freq_70_var_pt.pkl,kf,5,70,pt,0.09936448780803218,0.04235394988319219,0.12297498660900558,0.1323974278921708,0.4136944281583038,0.22620530716005638,0.12272468286507159,0.002886533737182617
4dvar_25_obs_20_freq_150_var_t.pkl,4dvar,20,150,t,0.10797844629518019,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.127262250719139,28.665600538253784
nudging_25_obs_10_freq_150_var_pt.pkl,nudging,10,150,pt,0.0995980517052423,0.04208676551983253,0.1229739689454745,0.13317249070310444,0.11801654768046427,0.23580220356815082,0.12511524743467503,0.0026116371154785156
nudging_25_obs_5_freq_300_var_t.pkl,nudging,5,300,t,0.10060171105670616,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1254180669095205,0.003360748291015625
nudging_25_obs_20_freq_150_var_pst.pkl,nudging,20,150,pst,0.10872555636165666,0.042729448264152425,0.12300688905906192,0.1327393279661611,0.1859076953980827,0.23502598867186186,0.1273719705891832,0.005097866058349609
4dvar_25_obs_5_freq_150_var_t.pkl,4dvar,5,150,t,0.09917217566003465,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12506068306035262,28.463550329208374
enkf_25_obs_5_freq_300_var_t.pkl,enkf,5,300,t,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.019981861114501953
enkf_25_obs_10_freq_300_var_s.pkl,enkf,10,300,s,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.024569034576416016
enkf_25_obs_20_freq_300_var_p.pkl,enkf,20,300,p,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.06207442283630371
nudging_25_obs_20_freq_150_var_st.pkl,nudging,20,150,st,0.10929260498379252,0.04160905355853481,0.1229969423761604,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12759079149224123,0.003702878952026367
nudging_25_obs_20_freq_70_var_pst.pkl,nudging,20,70,pst,0.10847856789024297,0.04216426205978596,0.12299937611204155,0.13326726587736965,0.07205830750589336,0.23583405927372755,0.1273690663339495,0.0025069713592529297
4dvar_25_obs_20_freq_70_var_p.pkl,4dvar,20,70,p,0.1083926538551751,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1273658026091377,27.739380836486816
kf_25_obs_5_freq_300_var_st.pkl,kf,5,300,st,0.10699149543373918,0.04160905355853481,0.12299694702611025,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12701551526721538,0.013138532638549805
enkf_25_obs_5_freq_70_var_pst.pkl,enkf,5,70,pst,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.012279987335205078
kf_25_obs_10_freq_300_var_pst.pkl,kf,10,300,pst,0.11044330713166049,0.04613462280661038,0.12297197927518515,0.12755493844542198,0.5418745608402931,0.33264349252319614,0.15304835043416304,0.043710947036743164
enkf_25_obs_5_freq_150_var_st.pkl,enkf,5,150,st,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.01566624641418457
kf_25_obs_10_freq_150_var_t.pkl,kf,10,150,t,0.11083069627317912,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12797531321363875,0.005808830261230469
4dvar_25_obs_10_freq_70_var_t.pkl,4dvar,10,70,t,0.11110074188784247,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12804282461730457,29.34349250793457
4dvar_25_obs_20_freq_300_var_pst.pkl,4dvar,20,300,pst,0.11376765056657975,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1287095517869889,28.86906337738037
4dvar_25_obs_20_freq_70_var_pt.pkl,4dvar,20,70,pt,0.1083926538551751,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1273658026091377,28.706908702850342
nudging_25_obs_5_freq_70_var_st.pkl,nudging,5,70,st,0.10076141620255064,0.04160905355853481,0.1229969402903321,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1254579937754737,0.001272439956665039
4dvar_25_obs_5_freq_70_var_pt.pkl,4dvar,5,70,pt,0.10291451212988308,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12599626717781473,27.08981442451477
kf_25_obs_5_freq_70_var_t.pkl,kf,5,70,t,0.09919219691085716,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12506568837305826,0.0026938915252685547
nudging_25_obs_20_freq_150_var_s.pkl,nudging,20,150,s,0.09731488045619946,0.04160905355853481,0.1229969423761604,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459636036034298,0.0020112991333007812
4dvar_25_obs_20_freq_300_var_st.pkl,4dvar,20,300,st,0.11376765056657975,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1287095517869889,28.597386360168457
kf_25_obs_20_freq_70_var_s.pkl,kf,20,70,s,0.09731488045619946,0.04160905355853481,0.1229969206854737,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459635493767131,0.010936498641967773
enkf_25_obs_5_freq_70_var_t.pkl,enkf,5,70,t,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.005758762359619141
enkf_25_obs_5_freq_70_var_st.pkl,enkf,5,70,st,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.008802175521850586
nudging_25_obs_10_freq_150_var_p.pkl,nudging,10,150,p,0.09708249528037508,0.04208676551983253,0.1229739689454745,0.13317249070310444,0.11801654768046427,0.23580220356815082,0.12448635832845822,0.002079010009765625
4dvar_25_obs_10_freq_300_var_pt.pkl,4dvar,10,300,pt,0.09938864414182584,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1251148001808004,27.671114206314087
kf_25_obs_10_freq_70_var_pt.pkl,kf,10,70,pt,0.11483867163830658,0.04354616842209878,0.12292808610073505,0.13137171012467955,0.40803883863057216,0.22886305614403077,0.1275439955762928,0.005114316940307617
nudging_25_obs_5_freq_150_var_pst.pkl,nudging,5,150,pst,0.10024559280790889,0.04177751467374725,0.12298992944893747,0.13349198240526666,0.10815516257702065,0.23621512148060236,0.125307039602799,0.003337383270263672
kf_25_obs_20_freq_70_var_pt.pkl,kf,20,70,pt,0.12636647354026115,0.04552035195446269,0.12312174359275828,0.13062393296586797,0.45069814483620013,0.2211445702021411,0.1290382848224058,0.022288799285888672
nudging_25_obs_5_freq_150_var_pt.pkl,nudging,5,150,pt,0.10024559280790889,0.04177751467374725,0.1229899296656421,0.13349198240526666,0.10815516257702065,0.23621512148060236,0.12530703965697515,0.002269744873046875
kf_25_obs_10_freq_70_var_t.pkl,kf,10,70,t,0.11442790500250594,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12887461539597045,0.0033655166625976562
nudging_25_obs_20_freq_150_var_p.pkl,nudging,20,150,p,0.09690980400304025,0.042729448264152425,0.12300688465534867,0.1327393279661611,0.1859076953980827,0.23502598867186186,0.1244180313986008,0.0020782947540283203
enkf_25_obs_10_freq_70_var_pst.pkl,enkf,10,70,pst,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.019716262817382812
kf_25_obs_20_freq_70_var_p.pkl,kf,20,70,p,0.09770799978207288,0.04552035195446269,0.12312174359275828,0.13062393296586797,0.45069814483620013,0.2211445702021411,0.12187366638285874,0.03197765350341797
enkf_25_obs_10_freq_150_var_st.pkl,enkf,10,150,st,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.022408485412597656
nudging_25_obs_10_freq_150_var_s.pkl,nudging,10,150,s,0.09731488045619946,0.04160905355853481,0.12299693372268182,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459635819697333,0.0018126964569091797
4dvar_25_obs_10_freq_70_var_pt.pkl,4dvar,10,70,pt,0.11110074188784247,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12804282461730457,29.603404998779297
enkf_25_obs_20_freq_150_var_pt.pkl,enkf,20,150,pt,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.05121874809265137
kf_25_obs_5_freq_150_var_t.pkl,kf,5,150,t,0.1014736230047703,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12563604489653651,0.005227327346801758
kf_25_obs_5_freq_150_var_p.pkl,kf,5,150,p,0.09979038115081738,0.04304854952572714,0.12297614167956612,0.13118712666281113,0.5173585640851899,0.2976644910185764,0.14086989084367174,0.004404544830322266
4dvar_25_obs_20_freq_150_var_pt.pkl,4dvar,20,150,pt,0.10797844629518019,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.127262250719139,28.898526906967163
enkf_25_obs_10_freq_70_var_st.pkl,enkf,10,70,st,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.01115274429321289
kf_25_obs_20_freq_70_var_t.pkl,kf,20,70,t,0.12550769812086654,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1316445636755606,0.013666629791259766
enkf_25_obs_5_freq_70_var_s.pkl,enkf,5,70,s,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.004364013671875
kf_25_obs_5_freq_70_var_s.pkl,kf,5,70,s,0.09731488045619946,0.04160905355853481,0.12299696127429013,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459636508487541,0.0020904541015625
nudging_25_obs_20_freq_150_var_t.pkl,nudging,20,150,t,0.10929260498379252,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1275907903912921,0.002337932586669922
4dvar_25_obs_10_freq_70_var_pst.pkl,4dvar,10,70,pst,0.11110074188784247,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12804282461730457,28.812586307525635
kf_25_obs_10_freq_70_var_p.pkl,kf,10,70,p,0.09718737890468697,0.04354616842209878,0.12292808610073505,0.13137171012467955,0.40803883863057216,0.22886305614403077,0.1231311723928879,0.003552675247192383
4dvar_25_obs_10_freq_150_var_st.pkl,4dvar,10,150,st,0.10057672381423496,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1254118200989027,27.13599181175232
kf_25_obs_5_freq_150_var_s.pkl,kf,5,150,s,0.09731488045619946,0.04160905355853481,0.1229969359520183,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459635875430745,0.004786968231201172
nudging_25_obs_5_freq_300_var_st.pkl,nudging,5,300,st,0.10060171105670616,0.04160905355853481,0.12299693885611712,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12541806713045883,0.004465341567993164
enkf_25_obs_20_freq_70_var_st.pkl,enkf,20,70,st,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.02094125747680664
nudging_25_obs_10_freq_150_var_t.pkl,nudging,10,150,t,0.09988122889744029,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12523794636970403,0.0017483234405517578
enkf_25_obs_10_freq_300_var_pt.pkl,enkf,10,300,pt,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.050940513610839844
nudging_25_obs_5_freq_300_var_pst.pkl,nudging,5,300,pst,0.10045384535023538,0.0419326637140127,0.12298453019529632,0.13319257173282006,0.24724608586731148,0.23595422252107043,0.12533131544515372,0.006168842315673828
enkf_25_obs_5_freq_70_var_p.pkl,enkf,5,70,p,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.00693821907043457
kf_25_obs_5_freq_70_var_p.pkl,kf,5,70,p,0.09759557635124551,0.04235394988319219,0.12297498660900558,0.1323974278921708,0.4136944281583038,0.22620530716005638,0.12228245500087491,0.002669095993041992
kf_25_obs_10_freq_70_var_s.pkl,kf,10,70,s,0.09731488045619946,0.04160905355853481,0.1229969470778955,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459636153577676,0.0027341842651367188
enkf_25_obs_20_freq_300_var_st.pkl,enkf,20,300,st,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.07691836357116699
